id,variant_name,paraphrase_level,question_text,choices,answerKey,nli_entailment,nli_neutral,nli_contradiction,nli_margin,nli_label,semantic_ok
e6766a66f8d326bf00fbf628a0e4ef24,original,original,"Bill is stuck in marsh when a man comes up to him peaking Cajun, where is he?","{'A': 'low lands', 'B': 'new york', 'C': 'forest', 'D': 'louisiana', 'E': 'everglades'}",D,1.0,0.0,0.0,1.0,entailment,True
e6766a66f8d326bf00fbf628a0e4ef24,light_1,light,"Bill is stuck in the marsh when a man comes up to him, Cajun peaking, where is he?","{'A': 'low lands', 'B': 'new york', 'C': 'forest', 'D': 'louisiana', 'E': 'everglades'}",D,0.9863067269325256,0.011568554677069187,0.0021246608812361956,0.9841820660512894,entailment,True
e6766a66f8d326bf00fbf628a0e4ef24,light_2,light,Bill is stuck in the marsh when a man comes up to him - Cajun - where is he?,"{'A': 'low lands', 'B': 'new york', 'C': 'forest', 'D': 'louisiana', 'E': 'everglades'}",D,0.9752598404884338,0.020688854157924652,0.004051240626722574,0.9712085998617113,entailment,True
e6766a66f8d326bf00fbf628a0e4ef24,light_3,light,"Bill is stuck in a marsh when a man comes up to him and peaks Cajun, where is he?","{'A': 'low lands', 'B': 'new york', 'C': 'forest', 'D': 'louisiana', 'E': 'everglades'}",D,0.967790424823761,0.0292696300894022,0.002939924132078886,0.9648505006916821,entailment,True
be3ebf66bab30dfba91a697553d1eb74,original,original,"Though it was unhealthy they decided to buy food from the stand, they were travelling and suffering from what?","{'A': 'food to eat', 'B': 'paying', 'C': 'spend money', 'D': 'boredom', 'E': 'hunger'}",E,1.0,0.0,0.0,1.0,entailment,True
be3ebf66bab30dfba91a697553d1eb74,light_1,light,"Although it was unhealthy they decided to buy food from the stand, they were travelling and suffering from what?","{'A': 'food to eat', 'B': 'paying', 'C': 'spend money', 'D': 'boredom', 'E': 'hunger'}",E,0.9751737117767334,0.022645357996225357,0.002180947456508875,0.9729927643202245,entailment,True
be3ebf66bab30dfba91a697553d1eb74,light_2,light,"Though it was unhealthy they decided to buy food from the stand, they were traveling and suffering what?","{'A': 'food to eat', 'B': 'paying', 'C': 'spend money', 'D': 'boredom', 'E': 'hunger'}",E,0.9745240211486816,0.023054087534546852,0.0024219725746661425,0.9721020485740155,entailment,True
be3ebf66bab30dfba91a697553d1eb74,light_3,light,"Though it was unhealthy they decided to buy food from the stand, they were travelling and what was suffering from?","{'A': 'food to eat', 'B': 'paying', 'C': 'spend money', 'D': 'boredom', 'E': 'hunger'}",E,0.9887469410896301,0.010553505271673203,0.0006995368748903275,0.9880474042147398,entailment,True
c28c247c18893ced911cf791819cb67b,original,original,"Using television to broadcast the same shows to everyone, you can potentially increase what?","{'A': 'innovation', 'B': 'visual', 'C': 'falling asleep', 'D': 'entertained', 'E': 'conformity'}",E,1.0,0.0,0.0,1.0,entailment,True
eae2dacce88c2d046660009717bfed61,original,original,"The human wanted to give a bone as a reward, where did he put it?","{'A': 'skeleton', 'B': 'human body', 'C': ""dog's mouth"", 'D': 'fresh fish', 'E': 'barn'}",C,1.0,0.0,0.0,1.0,entailment,True
34d28fb5bbfe01a56bf82e9fd27e847a,original,original,"The man was in a rut of selfish thoughts and decided to commit suicide, he didn't think of the what it would cause others?","{'A': 'would die', 'B': 'dying', 'C': 'pain', 'D': 'jubilation', 'E': 'end life'}",C,1.0,0.0,0.0,1.0,entailment,True
34d28fb5bbfe01a56bf82e9fd27e847a,light_1,light,The man was in a rut of selfish thoughts and decided to commit suicide - he didn't think of what it would cause others?,"{'A': 'would die', 'B': 'dying', 'C': 'pain', 'D': 'jubilation', 'E': 'end life'}",C,0.9774332642555237,0.02019023522734642,0.0023765447549521923,0.9750567195005715,entailment,True
34d28fb5bbfe01a56bf82e9fd27e847a,light_2,light,The man was in a rut of selfish thoughts and decided to commit suicide. He didn't think about what it would cause others to do?,"{'A': 'would die', 'B': 'dying', 'C': 'pain', 'D': 'jubilation', 'E': 'end life'}",C,0.9831505417823792,0.01625698432326317,0.0005925442092120647,0.9825579975731671,entailment,True
34d28fb5bbfe01a56bf82e9fd27e847a,light_3,light,The man was in a rut of selfish thoughts and decided to commit suicide - he did not think of what it would cause others?,"{'A': 'would die', 'B': 'dying', 'C': 'pain', 'D': 'jubilation', 'E': 'end life'}",C,0.9891776442527771,0.009665549732744694,0.0011568363988772035,0.9880208078538999,entailment,True
7a91e4eaeae10587d4e2825059653676,original,original,Billy went away because his parents were fighting and he didn't want to stay where?,"{'A': 'home team', 'B': 'present', 'C': 'at home', 'D': 'come back', 'E': 'charming'}",C,1.0,0.0,0.0,1.0,entailment,True
a3f25ae670ca7752bacbb64a032dc6ae,original,original,What is likely to crash in an intersection?,"{'A': 'fork in road', 'B': 'town center', 'C': 'city street', 'D': 'cars', 'E': 'street corner'}",D,1.0,0.0,0.0,1.0,entailment,True
a3f25ae670ca7752bacbb64a032dc6ae,light_1,light,What is likely to crash at an intersection?,"{'A': 'fork in road', 'B': 'town center', 'C': 'city street', 'D': 'cars', 'E': 'street corner'}",D,0.979362964630127,0.012025508098304272,0.008611541241407394,0.9707514233887196,entailment,True
58a3498cc62f66da0082127391599728,original,original,Where is too much snow likely to cause damage?,"{'A': 'north pole', 'B': 'trees', 'C': 'surface of earth', 'D': 'roof', 'E': 'ground'}",D,1.0,0.0,0.0,1.0,entailment,True
a0167eba22bff5cda04196c964db51c0,original,original,What is something that probably has a lot of testosterone and way too much alcohol?,"{'A': 'beer', 'B': 'wine', 'C': 'restaurant', 'D': 'fraternity house', 'E': 'pub'}",D,1.0,0.0,0.0,1.0,entailment,True
bda8a377b8fbd98c85ed8df2c900dd58,original,original,What can large amounts of water do over long periods of time?,"{'A': 'room temperature', 'B': 'thin blood', 'C': 'make parks', 'D': 'take several forms', 'E': 'move mountains'}",E,1.0,0.0,0.0,1.0,entailment,True
38b9ebd81476a0362c1c60d1e0987913,original,original,"The child was curious about something, what did he do?","{'A': 'grow up', 'B': 'become adult', 'C': 'ask questions', 'D': 'play games', 'E': 'acting out'}",C,1.0,0.0,0.0,1.0,entailment,True
4846f5c9f479391d32a5c1a07c12b70f,original,original,"Hundreds of miles away a paper was signed and the conflict was over, not a single drop of blood would hit the what that day?","{'A': 'vein', 'B': 'person', 'C': 'paper', 'D': 'clinic', 'E': 'battlefield'}",E,1.0,0.0,0.0,1.0,entailment,True
4846f5c9f479391d32a5c1a07c12b70f,light_1,light,"Hundreds of miles away a paper was signed and the conflict was over, not a single drop of blood would hit what that day?","{'A': 'vein', 'B': 'person', 'C': 'paper', 'D': 'clinic', 'E': 'battlefield'}",E,0.8973659873008728,0.09837400913238525,0.0042599947191774845,0.8931059925816953,entailment,True
4846f5c9f479391d32a5c1a07c12b70f,light_2,light,"Hundreds of miles away a paper was signed and the conflict was over, not a single drop of blood would hit the what on that day?","{'A': 'vein', 'B': 'person', 'C': 'paper', 'D': 'clinic', 'E': 'battlefield'}",E,0.8830905556678772,0.11366799473762512,0.0032414635643363,0.8798490921035409,entailment,True
4846f5c9f479391d32a5c1a07c12b70f,light_3,light,"Hundreds of miles away a paper was signed and the conflict was over, not a single drop of blood would hit what on that day?","{'A': 'vein', 'B': 'person', 'C': 'paper', 'D': 'clinic', 'E': 'battlefield'}",E,0.9172502756118774,0.08013810217380524,0.002611566334962845,0.9146387092769146,entailment,True
480906022f4ec20f6aa4366a63fac997,original,original,Where is a blanket useful to cover a horse?,"{'A': 'bedroom', 'B': 'hospital', 'C': 'michigan', 'D': 'backpack', 'E': 'shoe'}",C,1.0,0.0,0.0,1.0,entailment,True
480906022f4ec20f6aa4366a63fac997,light_1,light,Wo is a blanket useful to cover a horse?,"{'A': 'bedroom', 'B': 'hospital', 'C': 'michigan', 'D': 'backpack', 'E': 'shoe'}",C,0.8925971984863281,0.0217878520488739,0.08561493456363678,0.8069822639226913,entailment,True
3d9b2d52fe19b6132e5347d6955f7c56,original,original,Where would you get marble if you do not have any?,"{'A': 'opaque', 'B': 'game', 'C': 'pawn shop', 'D': 'store', 'E': 'pouch'}",D,1.0,0.0,0.0,1.0,entailment,True
3d9b2d52fe19b6132e5347d6955f7c56,light_1,light,Where would you get marble if you do not have one?,"{'A': 'opaque', 'B': 'game', 'C': 'pawn shop', 'D': 'store', 'E': 'pouch'}",D,0.982775866985321,0.009410259313881397,0.007813858799636364,0.9749620081856847,entailment,True
3d9b2d52fe19b6132e5347d6955f7c56,light_2,light,Wo would you get marble if you do not have any?,"{'A': 'opaque', 'B': 'game', 'C': 'pawn shop', 'D': 'store', 'E': 'pouch'}",D,0.9336532950401306,0.017009982839226723,0.049336716532707214,0.8843165785074234,entailment,True
7de6e576a560633e0cf352ac153cf8ca,original,original,"Lilly was getting warm and John's hands ran down her hips and rubbed her butt.  She wasn't quite there yet, but she was beginning to experience what?","{'A': 'get hot', 'B': 'hyperthermia', 'C': 'feeling comfortable', 'D': 'euphoria', 'E': 'pleasure'}",E,1.0,0.0,0.0,1.0,entailment,True
7de6e576a560633e0cf352ac153cf8ca,light_1,light,"Lilly was warm and John's hands ran down her hips and rubbed her butt. She wasn't quite there yet, but she was beginning to experience what?","{'A': 'get hot', 'B': 'hyperthermia', 'C': 'feeling comfortable', 'D': 'euphoria', 'E': 'pleasure'}",E,0.9914305806159973,0.008199936710298061,0.00036947321495972574,0.9910611074010376,entailment,True
7de6e576a560633e0cf352ac153cf8ca,light_2,light,"Lilly was getting warm and John ran her hands down her hips and rubbed her butt. She wasn't quite there yet, but she was beginning to experience what?","{'A': 'get hot', 'B': 'hyperthermia', 'C': 'feeling comfortable', 'D': 'euphoria', 'E': 'pleasure'}",E,0.9856882095336914,0.01347251608967781,0.0008392463205382228,0.9848489632131532,entailment,True
7de6e576a560633e0cf352ac153cf8ca,light_3,light,"Lilly was warm and John ran her hands down her hips and rubbed her butt, she wasn't quite there yet, but she was beginning to experience what?","{'A': 'get hot', 'B': 'hyperthermia', 'C': 'feeling comfortable', 'D': 'euphoria', 'E': 'pleasure'}",E,0.9971233010292053,0.002716800896450877,0.0001598574745003134,0.996963443554705,entailment,True
91f17d513db1d9c9c50889524cca109a,original,original,What does someone feel when they lose playing soccer?,"{'A': 'sweating', 'B': 'work out', 'C': 'excitement', 'D': 'anger', 'E': 'getting tired'}",D,1.0,0.0,0.0,1.0,entailment,True
91f17d513db1d9c9c50889524cca109a,light_1,light,What does someone feel when they lose soccer playing?,"{'A': 'sweating', 'B': 'work out', 'C': 'excitement', 'D': 'anger', 'E': 'getting tired'}",D,0.9963602423667908,0.002609235467389226,0.0010305612813681364,0.9953296810854226,entailment,True
a0a0f91e33c6b4856ab5ee1b252afaa3,original,original,"John was a servant, but he was paid for his work.  What was he?","{'A': 'in charge', 'B': 'boss', 'C': 'free person', 'D': 'queen', 'E': 'lord'}",C,1.0,0.0,0.0,1.0,entailment,True
a0a0f91e33c6b4856ab5ee1b252afaa3,light_1,light,"John was a servant, but was paid for his work - what was he?","{'A': 'in charge', 'B': 'boss', 'C': 'free person', 'D': 'queen', 'E': 'lord'}",C,0.9970657229423523,0.0025863901246339083,0.0003479410370346159,0.9967177819053177,entailment,True
6e93cf389b928e67d37c3b22df1af2b5,original,original,"If the weather means you what, so do your animals?","{'A': 'travel', 'B': 'get cold', 'C': 'feel pain', 'D': 'move', 'E': 'electrical circuit'}",B,1.0,0.0,0.0,1.0,entailment,True
6e93cf389b928e67d37c3b22df1af2b5,light_1,light,"If the weather means what, so do your animals?","{'A': 'travel', 'B': 'get cold', 'C': 'feel pain', 'D': 'move', 'E': 'electrical circuit'}",B,0.8665930032730103,0.09614384174346924,0.03726315125823021,0.82932985201478,entailment,True
6e93cf389b928e67d37c3b22df1af2b5,light_2,light,"If the weather means what to you, so do your animals?","{'A': 'travel', 'B': 'get cold', 'C': 'feel pain', 'D': 'move', 'E': 'electrical circuit'}",B,0.9569474458694458,0.033288247883319855,0.009764283895492554,0.9471831619739532,entailment,True
ebe88bc7ce582801ab476a4136d96ed0,original,original,Where would you get a mailbox if you do not have one?,"{'A': 'downtown area', 'B': 'front yard', 'C': 'obesity', 'D': 'post office', 'E': 'hardware store'}",E,1.0,0.0,0.0,1.0,entailment,True
ebe88bc7ce582801ab476a4136d96ed0,light_1,light,Wo would you get a mailbox if you do not have one?,"{'A': 'downtown area', 'B': 'front yard', 'C': 'obesity', 'D': 'post office', 'E': 'hardware store'}",E,0.9710068702697754,0.011940421536564827,0.017052723094820976,0.9539541471749544,entailment,True
67a9cd11f84c67739ceaedfa8519620e,original,original,They say a person should do what if they want something sweet and healthy?,"{'A': 'order fries', 'B': 'eat fruit', 'C': 'feel stupid', 'D': 'water garden', 'E': 'catch cold'}",B,1.0,0.0,0.0,1.0,entailment,True
67a9cd11f84c67739ceaedfa8519620e,light_1,light,They say that a person should do what if they want something sweet and healthy?,"{'A': 'order fries', 'B': 'eat fruit', 'C': 'feel stupid', 'D': 'water garden', 'E': 'catch cold'}",B,0.9752795696258545,0.018711531534790993,0.006008849013596773,0.9692707206122577,entailment,True
33b5d61bbe612e02cad6df3786a3317c,original,original,What are you about to do after cashing in your chips at a casino?,"{'A': 'retire', 'B': 'betrayal', 'C': 'resentment', 'D': 'leave', 'E': 'profit'}",D,1.0,0.0,0.0,1.0,entailment,True
33b5d61bbe612e02cad6df3786a3317c,light_1,light,What are you about to do after you cash in your chips at a casino?,"{'A': 'retire', 'B': 'betrayal', 'C': 'resentment', 'D': 'leave', 'E': 'profit'}",D,0.9790791273117065,0.0172952339053154,0.0036256376188248396,0.9754534896928817,entailment,True
33b5d61bbe612e02cad6df3786a3317c,light_2,light,What are you about to do after cashing in your chips in a casino?,"{'A': 'retire', 'B': 'betrayal', 'C': 'resentment', 'D': 'leave', 'E': 'profit'}",D,0.9805874824523926,0.016184546053409576,0.003227989422157407,0.9773594930302352,entailment,True
b06d1b15200b6caea3767ce7f30e918b,original,original,"Sarah liked driving cars more than she liked cigarettes.  After she quit, she'd take long drives for what?","{'A': 'smoke', 'B': 'getting somewhere', 'C': 'relaxation', 'D': 'take a break', 'E': 'wreak'}",C,1.0,0.0,0.0,1.0,entailment,True
b06d1b15200b6caea3767ce7f30e918b,light_1,light,Sarah liked driving cars more than she liked cigarettes and after she quit she would take long drives for what?,"{'A': 'smoke', 'B': 'getting somewhere', 'C': 'relaxation', 'D': 'take a break', 'E': 'wreak'}",C,0.9950580596923828,0.004770499188452959,0.00017147995822597295,0.9948865797341568,entailment,True
b06d1b15200b6caea3767ce7f30e918b,light_2,light,"Sarah liked driving cars more than she liked cigarettes. After she quit smoking, she'd take long drives for what?","{'A': 'smoke', 'B': 'getting somewhere', 'C': 'relaxation', 'D': 'take a break', 'E': 'wreak'}",C,0.9930221438407898,0.006273579318076372,0.0007042709039524198,0.9923178729368374,entailment,True
b06d1b15200b6caea3767ce7f30e918b,light_3,light,"Sarah liked driving cars more than she liked cigarettes. After she quit smoking, she would take long drives for what?","{'A': 'smoke', 'B': 'getting somewhere', 'C': 'relaxation', 'D': 'take a break', 'E': 'wreak'}",C,0.9940955638885498,0.005358218681067228,0.0005461854743771255,0.9935493784141727,entailment,True
ac4c7565e8051c9194cb57496c8ec4cc,original,original,Sally bought bubblegum. Where might she have gotten it?,"{'A': 'supermarket', 'B': 'theater', 'C': 'street', 'D': 'pocket', 'E': 'church'}",A,1.0,0.0,0.0,1.0,entailment,True
ac4c7565e8051c9194cb57496c8ec4cc,light_1,light,"Sally bought bubblegum, where could she have gotten it?","{'A': 'supermarket', 'B': 'theater', 'C': 'street', 'D': 'pocket', 'E': 'church'}",A,0.9983079433441162,0.001181587460450828,0.0005104478914290667,0.9977974954526871,entailment,True
ac4c7565e8051c9194cb57496c8ec4cc,light_2,light,"Sally bought bubblegum, where would she have gotten it?","{'A': 'supermarket', 'B': 'theater', 'C': 'street', 'D': 'pocket', 'E': 'church'}",A,0.998375415802002,0.001119129010476172,0.0005054140347056091,0.9978700017672963,entailment,True
ac4c7565e8051c9194cb57496c8ec4cc,light_3,light,"Sally bought bubblegum, where she could have gotten it?","{'A': 'supermarket', 'B': 'theater', 'C': 'street', 'D': 'pocket', 'E': 'church'}",A,0.9983817338943481,0.0011281680781394243,0.0004901242209598422,0.9978916096733883,entailment,True
aaefa81d3c2e4837e14875f9f1c84d99,original,original,What does there need to be for a shadow to appear?,"{'A': 'ground', 'B': 'bright light', 'C': 'bridge', 'D': 'sunshine', 'E': 'beam'}",B,1.0,0.0,0.0,1.0,entailment,True
aaefa81d3c2e4837e14875f9f1c84d99,light_1,light,What is required for a shadow to appear?,"{'A': 'ground', 'B': 'bright light', 'C': 'bridge', 'D': 'sunshine', 'E': 'beam'}",B,0.9970424771308899,0.0018394974758848548,0.0011180603178218007,0.9959244168130681,entailment,True
aaefa81d3c2e4837e14875f9f1c84d99,light_2,light,What needs to be for a shadow to appear?,"{'A': 'ground', 'B': 'bright light', 'C': 'bridge', 'D': 'sunshine', 'E': 'beam'}",B,0.9908774495124817,0.004808076191693544,0.004314459394663572,0.9865629901178181,entailment,True
aaefa81d3c2e4837e14875f9f1c84d99,light_3,light,What must be for a shadow to appear?,"{'A': 'ground', 'B': 'bright light', 'C': 'bridge', 'D': 'sunshine', 'E': 'beam'}",B,0.9956656098365784,0.0029200129210948944,0.0014143448788672686,0.9942512649577111,entailment,True
01071d55e0e78177f9014cb940b2077a,original,original,"If I have to pass through a ticket booth to ride a roller coaster, where am I likely?","{'A': 'train station', 'B': 'amusement park', 'C': 'venue', 'D': 'bank', 'E': 'fairgrounds'}",B,1.0,0.0,0.0,1.0,entailment,True
01071d55e0e78177f9014cb940b2077a,light_1,light,Where am I likely to pass a ticket booth to ride a roller coaster?,"{'A': 'train station', 'B': 'amusement park', 'C': 'venue', 'D': 'bank', 'E': 'fairgrounds'}",B,0.9982675313949585,0.0013380765449255705,0.00039433810161426663,0.9978731932933442,entailment,True
01071d55e0e78177f9014cb940b2077a,light_2,light,Where am I likely to ride a roller coaster if I have to pass through a ticket booth?,"{'A': 'train station', 'B': 'amusement park', 'C': 'venue', 'D': 'bank', 'E': 'fairgrounds'}",B,0.9987819790840149,0.0010651042684912682,0.00015297655772883445,0.9986290025262861,entailment,True
01071d55e0e78177f9014cb940b2077a,light_3,light,"If I have to pass through a ticket booth to ride a roller coaster, where am I likely to go?","{'A': 'train station', 'B': 'amusement park', 'C': 'venue', 'D': 'bank', 'E': 'fairgrounds'}",B,0.9525163769721985,0.04261906445026398,0.004864561837166548,0.9476518151350319,entailment,True
06dd6918ece5095d8d241693c3dddda5,original,original,What do you do in court to alleviate curiosity?,"{'A': 'search on computer', 'B': 'see exhibits', 'C': 'examine thing', 'D': 'hear testimony', 'E': 'surf net'}",D,1.0,0.0,0.0,1.0,entailment,True
06dd6918ece5095d8d241693c3dddda5,light_1,light,What do you do in court to relieve curiosity?,"{'A': 'search on computer', 'B': 'see exhibits', 'C': 'examine thing', 'D': 'hear testimony', 'E': 'surf net'}",D,0.9332528710365295,0.036714859306812286,0.030032247304916382,0.9032206237316132,entailment,True
fb8040aec2f3c032837926329efa9592,original,original,What would you experience after awaking from a nightmare?,"{'A': 'headache', 'B': 'get up', 'C': 'happiness', 'D': 'discomfort', 'E': 'shock'}",E,1.0,0.0,0.0,1.0,entailment,True
fb8040aec2f3c032837926329efa9592,light_1,light,What would you experience after waking from a nightmare?,"{'A': 'headache', 'B': 'get up', 'C': 'happiness', 'D': 'discomfort', 'E': 'shock'}",E,0.9680013656616211,0.021524028852581978,0.010474598035216331,0.9575267676264048,entailment,True
5aef8dbaf0eaef3e3f38f063f48513a5,original,original,"Whenever I play chess, the other person seems to anticipate my moves, what can they do?","{'A': 'sneeze', 'B': 'winning', 'C': 'thinking', 'D': 'checking', 'E': 'think ahead'}",E,1.0,0.0,0.0,1.0,entailment,True
5aef8dbaf0eaef3e3f38f063f48513a5,light_1,light,"When I play chess, the other person seems to anticipate my moves: what can they do?","{'A': 'sneeze', 'B': 'winning', 'C': 'thinking', 'D': 'checking', 'E': 'think ahead'}",E,0.9946638345718384,0.0035693098325282335,0.0017668000655248761,0.9928970345063135,entailment,True
e95d738b0093f4d716cfff3ef08f4868,original,original,What do people fear when they speak of crossing over?,"{'A': 'making cake', 'B': 'fear death', 'C': 'fight each other', 'D': 'talk to each other', 'E': 'race cars'}",B,1.0,0.0,0.0,1.0,entailment,True
e95d738b0093f4d716cfff3ef08f4868,light_1,light,What do people fear when they speak of crossing?,"{'A': 'making cake', 'B': 'fear death', 'C': 'fight each other', 'D': 'talk to each other', 'E': 'race cars'}",B,0.9762117266654968,0.015614120289683342,0.008174082264304161,0.9680376444011927,entailment,True
